Package,Class,Total Methods,Total Lines,Instruction Coverage (%),Branch Coverage (%),Average Coverage (%),Status,Priority
com/imobile3/pos/ui/customer/views,CustomerContactInfoView$rearrangeAddressFields$$inlined$sortedBy$1,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView$CustomerContactInfoViewCallbacks,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoView,7,55,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoSummaryPanel,6,35,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerDetailsView,6,19,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerBusinessSummaryPanel,3,12,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,26,181,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,12,26,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView$initPhoneNumberInputField$1$1,1,1,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactSummaryPanel,5,27,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionView$Callback,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionView,7,28,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView,8,58,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView$Callback,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog$Companion,2,4,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog$enableServerSelectionListAfterDelay$1,1,4,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog$HiddenConfigurationsCallbacks,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog$performCopyLogFileTask$1$1,1,1,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog_GeneratedInjector,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog_MembersInjector,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog$performCopyLogFileTask$1,1,9,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel$adjustTipCompleteFinaliseTask$1,1,4,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment_MembersInjector,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$initSearchByDateTimeView$1$1,4,17,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsMenuItemsFactory,5,61,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel_HiltModules$BindsModule,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$handleResolveClicked$1,3,6,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel_HiltModules_KeyModule_ProvideFactory$InstanceHolder,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$Companion,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel_HiltModules,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView,9,34,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$AdjustTipsFragmentCallbacks,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$initSearchByDateTimeView$1$1$showDatePickerDialog$1,1,2,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$TipAdjustMode$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel$adjustTipUpdateTask$1,1,4,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel$searchTenders$1,1,10,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsTenderAdapter$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,GetAdjustTipUserMapUseCase_Factory,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel_HiltModules_KeyModule_ProvideFactory,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$initSearchByDateTimeView$1$1$showTimePickerDialog$1,1,2,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$showResolveTenderTipOptionDialog$1,3,9,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragmentLoaders$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragmentLoaders$AdjustTipsTenderListLoaderCallbacks,7,19,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsTenderAdapter$OnItemClickListener,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment_GeneratedInjector,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel_HiltModules$KeyModule,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,GetAdjustTipUserMapUseCase,2,11,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,68,148,47.46,45.65,46.55,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel_Factory,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$special$$inlined$viewModels$default$1,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$special$$inlined$viewModels$default$2,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$special$$inlined$viewModels$default$5,1,2,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$special$$inlined$viewModels$default$3,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$special$$inlined$viewModels$default$4,1,3,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$TipAdjustMode,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView$bindViews$lambda$2$$inlined$doAfterTextChanged$1,4,7,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$showResolveTenderDialog$1,4,12,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragmentLoaders,11,33,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/data/peripherals/printer,StationHelper,14,44,85.52,67.5,76.51,Fair,High
com/imobile3/pos/data/peripherals/printer,PrinterHelper,21,173,71.87,65.15,68.51,Fair,High
com/imobile3/pos/data/async/loyalty,LoyaltyStatusTask,4,14,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/data/async/loyalty,LegacyLoyaltyGetConsumerTask,4,12,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/data/async/loyalty,LoyaltyReturnTask,4,14,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/data/async/loyalty,LoyaltyAddMemberTask,4,14,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/data/async/loyalty,LoyaltyApplyTask,4,14,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,AutoDismissDialogWrapper,3,6,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,DialogHelper,67,126,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,BulletedListDialogFragment$BulletedListDialogCallbacks,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,BulletedListDialogFragment$Companion,2,28,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,PermissionDialogFragment$PermissionCallbacks,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,PermissionDialogFragment$2,2,4,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,PermissionDialogFragment$1,2,13,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,AlertDialogConfig,5,5,47.37,0,23.68,Poor,High
com/imobile3/pos/ui/common/dialog,DatePickerDialogFragment$DatePickerDialogCallbacks,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,AutoDismissDialogWrapper$Companion,1,17,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,DateTimePickerDialogFragment$DatePickerDialogCallbacks,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,QRCodeDialogFragment$Companion,2,11,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog,AlertDialogFragmentFactory,27,97,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/settings/views,SettingsSrmRegisterModeSectionView$OnRegisterModeSelectionChanged,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/settings/views,SettingsSuggestedTipsSectionView$SettingsSuggestedTipsSectionViewCallbacks,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/settings/views,SettingsSuggestedTipsSectionView$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/settings/views,SettingsSuggestedTipsSectionView,12,47,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/settings/views,SettingsNotificationSectionView$OnNotificationSettingsChanged,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/settings/views,SettingsNotificationSectionView,12,35,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/settings/views,SettingsSrmRegisterModeSectionView,7,20,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragmentDirections$Companion,3,3,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$subCategoriesAdapter$2,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$special$$inlined$activityViewModels$default$2,1,1,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$special$$inlined$activityViewModels$default$3,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$special$$inlined$activityViewModels$default$4,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$special$$inlined$activityViewModels$default$5,1,1,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$special$$inlined$activityViewModels$default$1,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$special$$inlined$activityViewModels$default$6,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragmentArgs,4,8,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryViewModel$removeNewProductFromSubcategoryLibrary$1,1,4,83.87,50.0,66.94,Fair,High
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryViewModel,49,136,75.57,61.54,68.55,Fair,High
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$groupsAdapter$2,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryViewModel$saveCategoryToDb$1,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryViewModel$fetchCategories$1,1,4,81.48,50.0,65.74,Fair,High
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryViewModel$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment_GeneratedInjector,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryViewModel$saveNewCategory$1,1,8,100.0,83.33,91.66,Excellent,Low
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryViewModelFactory,2,8,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryViewModel$fetchIcons$1,1,4,80.77,50.0,65.38,Fair,High
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryViewModel$removeNewProductFromGroupLibrary$1,1,4,83.87,50.0,66.94,Fair,High
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryViewModel$fetchItemLibrary$1,1,22,96.3,81.82,89.06,Excellent,Low
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$itemLibraryViewModel$2,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$categoriesAdapter$2,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragmentArgs$Companion,2,13,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$productsAdapter$2,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragment$special$$inlined$navArgs$1,1,1,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,NewProductDataObserver,2,8,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryListAdapter$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/itemlibrary,InventoryItemLibraryFragmentDirections,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/module/listing,CustomerModuleListingAdapter$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/module/listing,CustomerModuleListingFragment$addScrollListener$1$1,2,12,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/module/listing,CustomerModuleListingAdapter$setCustomers$diffResult$1,5,5,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/module/listing,CustomerModuleListingFragment$Companion,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/module/listing,CustomerModuleListingFragment$special$$inlined$activityViewModels$default$3,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/module/listing,CustomerModuleListingFragment$special$$inlined$activityViewModels$default$2,1,1,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/module/listing,CustomerModuleListingFragment$special$$inlined$activityViewModels$default$1,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$CompletedOrdersFragmentCallbacks,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersViewModel_HiltModules$BindsModule,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersViewModel$fetchAvailableTenders$1,1,3,79.17,50.0,64.59,Fair,High
com/imobile3/pos/ui/order/state/completed,CompletedOrdersLandscapeUi,1,4,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersViewModel_HiltModules_KeyModule_ProvideFactory,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersUi$Companion,1,11,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrderListAdapter$1,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrderListAdapter$OnItemClickListener,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersMenuItemsFactory,12,120,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersTransactionViewModel_HiltModules,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersTransactionViewModel_Factory,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrderOptionsListAdapter$OnItemClickListener,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$initSearchByDateTimeView$1$showTimePickerDialog$1,1,2,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrderOptionsListAdapter$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$transactionsDao$2,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersTransactionFragment_GeneratedInjector,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$Companion,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersViewModel_HiltModules,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment_MembersInjector,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$initSearchByDateTimeView$1$showDatePickerDialog$1,1,2,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersViewModel_HiltModules_KeyModule_ProvideFactory$InstanceHolder,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersPortraitUi,1,5,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$special$$inlined$viewModels$default$1,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$special$$inlined$viewModels$default$3,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$special$$inlined$viewModels$default$2,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$special$$inlined$viewModels$default$5,1,2,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$special$$inlined$viewModels$default$4,1,3,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersTransactionViewModel,3,7,100.0,75.0,87.5,Good,Low
com/imobile3/pos/ui/order/state/completed,CompletedOrdersViewModel_Factory,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersTransactionViewModel_HiltModules_KeyModule_ProvideFactory,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersViewModel$fetchInvoice$1,1,7,89.8,66.67,78.23,Fair,High
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment_GeneratedInjector,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersTransactionViewModel_HiltModules$BindsModule,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersFragment$initSearchByDateTimeView$1,4,12,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrderListAdapter$OnItemLongClickListener,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersTransactionViewModel_HiltModules$KeyModule,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersTransactionViewModel$formatTransactionCustomerAddress$1,1,4,82.14,50.0,66.07,Fair,High
com/imobile3/pos/ui/order/state/completed,CompletedOrdersTransactionViewModel_HiltModules_KeyModule_ProvideFactory$InstanceHolder,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersViewModel,45,67,76.92,80.0,78.46,Fair,High
com/imobile3/pos/ui/order/state/completed,CompletedOrdersUi,7,22,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/state/completed,CompletedOrdersViewModel_HiltModules$KeyModule,1,1,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/loader,TagListLoader,2,7,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/loader,TagDetailLoader,2,6,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/data/module/fiscalization,FiscalExtensions,10,37,30.6,22.5,26.55,Poor,High
com/imobile3/pos/data/module/fiscalization,FiscalRegionExtensions,6,6,71.95,56.25,64.1,Fair,High
com/imobile3/pos/data/module/fiscalization,FiscalizationRepository_Factory,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/data/module/fiscalization,FiscalizationRepository$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/data/module/fiscalization,FiscalRules,3,8,71.88,64.29,68.09,Fair,High
com/imobile3/pos/data/module/fiscalization,MtmFiscalizationDataSource_Factory,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/data/module/fiscalization,MtmFiscalizationDataSource,18,79,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/data/module/fiscalization,FiscalizationRepository,18,26,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog/overflowmenu,OverflowActionsMenuAdapter$Callback,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog/overflowmenu,ActionItem$Creator,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog/overflowmenu,OverflowActionsMenuDialogFragment$Companion,1,3,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog/overflowmenu,ActionItem,7,12,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/common/dialog/overflowmenu,OverflowActionsMenuAdapter$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareViewModel$TerminalCallbacks,7,28,4.08,0,2.04,Critical,Immediate
com/imobile3/pos/ui/register/hardware,ScannerObserver$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareViewModel$ScannerCallbacks,4,12,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareSelectionAdapter$OnItemClickListener,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwarePermissionRequestActivity$1,3,12,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareViewModel$CardReaderCallbacks,5,16,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareViewModel$Companion,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/hardware,DiscoveredDeviceListAdapter$OnItemClickListener,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareSelectionWrapper,29,74,13.38,0.0,6.69,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareViewModel,33,123,20.7,3.57,12.13,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareDeviceSearchActivity$BluetoothSearchCallbacks,4,15,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareSelectionWrapper$1,3,3,27.27,0,13.63,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareViewModel$PrintJobHandler,6,30,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/hardware,HardwareInfoHelper,5,77,10.04,22.86,16.45,Critical,Immediate
com/imobile3/pos/ui/register/hardware,ScannerObserver,9,33,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/data/flavor/reflection,BaseReflectionHelper,3,6,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/data/flavor/reflection,PeripheralReflectionHelper,3,15,3.85,0,1.93,Critical,Immediate
com/imobile3/pos/ui/register/management/resolvetender,TipAdjustmentFailedDialog$OnClickListener,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/resolvetender,TipAdjustmentFailedDialog$Companion,1,5,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/resolvetender,ResolveTenderDialog$Companion,1,4,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/resolvetender,ResolveTenderDialog$OnClickListener,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/resolvetender,ResolveTenderTipOptionDialog$Companion,1,4,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/resolvetender,ResolveTenderTipOptionDialog$OnClickListener,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/loyalty/models,AddMemberUiState,5,5,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/data/module/receipt/model,FiscalData$Creator,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/data/module/receipt/model,ReceiptPayload$Companion,1,7,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/data/module/receipt/model,FiscalData,12,13,95.24,0,47.62,Poor,High
com/imobile3/pos/data/module/receipt/model,ReceiptPayload,30,24,75.37,64.29,69.83,Fair,High
com/imobile3/pos/data/module/receipt/model,ReceiptPayload$ZReport,10,10,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/data/module/receipt/model,ReceiptPayload$Creator,0,0,0,0,0.0,Critical,Immediate
com/imobile3/pos/data/module/register/setup,DeviceSearchPayload,4,4,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/model,IconItemWrapper,8,9,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/tags,InventoryCreateTagSummaryFragmentDirections$Companion,6,6,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/inventory/tags,InventoryCreateTagNameFragment$special$$inlined$navArgs$1,1,1,0.0,0.0,0.0,Critical,Immediate
