Package,Class,Method,Line Number,Instruction Coverage (%),Branch Coverage (%),Average Coverage (%),Status,Priority
com/imobile3/pos/ui/customer/views,CustomerContactInfoView$rearrangeAddressFields$$inlined$sortedBy$1,compare,102,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoView,<init>,20,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoView,<init>,20,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoView,initViews,38,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoView,loadCustomer,71,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoView,setupFieldWithIcon,84,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoView,isValidCustomerInfo,99,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoView,getCustomerInfo,104,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoSummaryPanel,<init>,16,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoSummaryPanel,<init>,16,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoSummaryPanel,populate,24,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoSummaryPanel,setLastTransactionDate,45,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoSummaryPanel,showLoyaltyMemberField,57,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerInfoSummaryPanel,hideLoyaltyMemberField,62,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerDetailsView,<init>,14,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerDetailsView,<init>,14,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerDetailsView,getEmpty,21,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerDetailsView,populate,23,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerDetailsView,populate$default,23,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerDetailsView,populateCustomerAddress,37,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerBusinessSummaryPanel,<init>,13,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerBusinessSummaryPanel,<init>,13,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerBusinessSummaryPanel,populate,21,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,<init>,32,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,<init>,32,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,initViews,61,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,setListener,94,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,setupFieldWithIcon,104,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,initPhoneNumberInputField,120,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,initPostalCodeInputField,129,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,updatePhoneNumberInputField,145,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,loadCustomer,149,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,showUpdateCustomerInfo,165,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,isValidContactInfo,172,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,isFormValid,187,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,getPhoneNumberCountry,200,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,getPhoneNumber,202,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,getEmailAddress,204,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,getRawPostalCode,206,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,isUpdateContactInfo,208,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,isCustomerAddressValidationRequired,210,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,loadState,216,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,loadCountry,227,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,getCustomerAddress,265,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,getCustomerContactInfo,287,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,rearrangeAddressFields,304,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,setListener$lambda$3$lambda$1,96,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,setListener$lambda$3$lambda$2,97,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView,showUpdateCustomerInfo$lambda$13$lambda$12,168,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,<init>,13,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,<init>,13,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,setupCustomerToOrderMode,25,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,setupLoyaltyMode,36,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,populate,43,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,populate,49,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,setupCustomerToOrderMode$lambda$3$lambda$0,27,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,setupCustomerToOrderMode$lambda$3$lambda$1,28,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,setupCustomerToOrderMode$lambda$3$lambda$2,29,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,setupLoyaltyMode$lambda$7$lambda$4,38,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,setupLoyaltyMode$lambda$7$lambda$5,39,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerNotFoundView,setupLoyaltyMode$lambda$7$lambda$6,40,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactInfoView$initPhoneNumberInputField$1$1,invoke,121,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactSummaryPanel,<init>,15,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactSummaryPanel,<init>,15,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactSummaryPanel,populate,23,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactSummaryPanel,populateAddress,42,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/customer/views,CustomerContactSummaryPanel,phoneNumberWithCountry,47,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionView,<init>,43,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionView,<init>,43,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionView,setListener,66,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionView,getMessageForDuplicateTransactionPrompt,79,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionView,setListener$lambda$3$lambda$0,68,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionView,setListener$lambda$3$lambda$1,71,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionView,setListener$lambda$3$lambda$2,74,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView,<init>,42,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView,<init>,42,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView,bind,60,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView,setListener,75,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView,bindRetriedSameCardView,85,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView,bindNewOrderSaleView,104,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView,setListener$lambda$0,76,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/order/checkout/terminal/view,DuplicateTransactionCardSelectionConfirmationView,setListener$lambda$1,80,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog$Companion,showHiddenConfigurationsDialog,362,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog$Companion,newInstance,368,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog$enableServerSelectionListAfterDelay$1,invokeSuspend,172,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog$performCopyLogFileTask$1$1,invokeSuspend,343,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/sandbox/ui,HiddenConfigurationsDialog$performCopyLogFileTask$1,invokeSuspend,329,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel$adjustTipCompleteFinaliseTask$1,invokeSuspend,232,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$initSearchByDateTimeView$1$1,<init>,568,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$initSearchByDateTimeView$1$1,onDateSelected,570,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$initSearchByDateTimeView$1$1,showDatePickerDialog,576,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$initSearchByDateTimeView$1$1,showTimePickerDialog,590,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsMenuItemsFactory,create,21,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsMenuItemsFactory,createAllTransactionsItem,67,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsMenuItemsFactory,createUserItem,82,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsMenuItemsFactory,createMyRegisterItem,93,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsMenuItemsFactory,createSearchItem,104,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$handleResolveClicked$1,<init>,871,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$handleResolveClicked$1,onFailedTipAdjustResolutionContinue,873,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$handleResolveClicked$1,onFailedTipAdjustResolutionCancel,878,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel_HiltModules_KeyModule_ProvideFactory$InstanceHolder,<clinit>,38,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$Companion,newInstance,2134,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView,<init>,16,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView,<init>,16,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView,bindViews,28,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView,validate,39,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView,appendFieldAmount,46,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView,setCallback,55,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView,removeLastNumber,58,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView,onNumberPadClick,65,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView,bindViews$lambda$2$lambda$1,34,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$initSearchByDateTimeView$1$1$showDatePickerDialog$1,invoke,585,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel$adjustTipUpdateTask$1,invokeSuspend,225,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel$searchTenders$1,invokeSuspend,269,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$initSearchByDateTimeView$1$1$showTimePickerDialog$1,invoke,593,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$showResolveTenderTipOptionDialog$1,<init>,911,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$showResolveTenderTipOptionDialog$1,onResolveTenderTipOptionResolutionConfirm,915,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$showResolveTenderTipOptionDialog$1,onResolveTenderTipOptionResolutionCancel,924,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragmentLoaders$AdjustTipsTenderListLoaderCallbacks,<init>,115,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragmentLoaders$AdjustTipsTenderListLoaderCallbacks,getBatchNumber,116,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragmentLoaders$AdjustTipsTenderListLoaderCallbacks,getUserId,117,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragmentLoaders$AdjustTipsTenderListLoaderCallbacks,onCreateLoader,122,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragmentLoaders$AdjustTipsTenderListLoaderCallbacks,onLoadFinished,131,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragmentLoaders$AdjustTipsTenderListLoaderCallbacks,onLoaderReset,153,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragmentLoaders$AdjustTipsTenderListLoaderCallbacks,onLoadFinished$lambda$0,136,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel_HiltModules$KeyModule,provide,49,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,GetAdjustTipUserMapUseCase,<init>,8,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,GetAdjustTipUserMapUseCase,execute,15,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,<init>,40,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getDateHelper,41,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getHasTransactionsTipAdjustPermission,54,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getHasRegisterPaidTipsPermission,57,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getUserId,63,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,isHardwareKeyboardSupported,66,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getCurrentBatchNumber,69,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getBatchOrderNumber,72,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getBrandSupportPhoneNumber,75,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,isGatewayEnabled,78,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,isGiftCardEnabled,81,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,isTerminalApp,84,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getDisplayTimeZone,87,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getAdjustTipsUpdateLiveData,89,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setAdjustTipsUpdateLiveData,89,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getAdjustTipsFinaliseLiveData,92,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getAdjustTipsTenderListLiveData,94,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getFinalizeAllCursor,96,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setFinalizeAllCursor,96,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,isFinalize,100,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setFinalize,100,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getSearchMode,102,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setSearchMode,104,100.0,100.0,100.0,Excellent,Low
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getSearchFromDateTime,110,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setSearchFromDateTime,110,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getSearchToDateTime,112,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setSearchToDateTime,112,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getSearchString,117,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setSearchString,117,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getSearchFromAmount,119,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setSearchFromAmount,119,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getSearchToAmount,120,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setSearchToAmount,120,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getTipAdjustMode,124,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setTipAdjustMode,126,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getRestartBatchReportLoader,130,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setRestartBatchReportLoader,130,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getMenuWrapperList,132,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setMenuWrapperList,132,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getSelectedUserId,141,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setSelectedUserId,143,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getSelectedMenuItemPosition,148,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setSelectedMenuItemPosition,148,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getSavedResolveNote,149,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setSavedResolveNote,149,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,onCleared,158,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,connectScanner,167,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,isFinalizeAll,173,100.0,100.0,100.0,Excellent,Low
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,isResetTipUi,175,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,resetTipAdjustTrackingVariables,178,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,restoreSelectedDefaults,183,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,setSelectedUserIdIfUndefined,188,100.0,100.0,100.0,Excellent,Low
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,isTerminalCaptureTipAdjust,194,100.0,66.67,83.34,Good,Low
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getMenuWrapperId,202,100.0,100.0,100.0,Excellent,Low
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getAvailableSearchModes,214,100.0,100.0,100.0,Excellent,Low
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,adjustTipUpdateTask,225,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,lastSearchMode,230,100.0,0,50.0,Poor,High
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,adjustTipCompleteFinaliseTask,232,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,hasAllPermissions,238,100.0,100.0,100.0,Excellent,Low
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,getBatchNumber,247,100.0,75.0,87.5,Good,Low
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,createTenderSearchFilter,254,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,createTenderSearchFilter$default,253,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,searchTenders,269,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,searchTenders$default,264,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,adjustTipsCursorResult,288,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,adjustTipsCursorResult$default,282,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,logAdjustTipsSearchAudit,307,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsViewModel,closeTendersCursor,311,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$special$$inlined$viewModels$default$1,invoke,107,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$special$$inlined$viewModels$default$2,invoke,111,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$special$$inlined$viewModels$default$5,invoke,121,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$special$$inlined$viewModels$default$3,invoke,114,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,AdjustTipsFragment$special$$inlined$viewModels$default$4,invoke,116,0.0,0.0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView$bindViews$lambda$2$$inlined$doAfterTextChanged$1,<init>,80,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView$bindViews$lambda$2$$inlined$doAfterTextChanged$1,afterTextChanged,82,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView$bindViews$lambda$2$$inlined$doAfterTextChanged$1,beforeTextChanged,86,0.0,0,0.0,Critical,Immediate
com/imobile3/pos/ui/register/management/tipadjust,SearchByOrderNumberView$bindViews$lambda$2$$inlined$doAfterTextChanged$1,onTextChanged,90,0.0,0,0.0,Critical,Immediate
